project;bugtype;count;version
h2o-3;JMH_UNSAFELOOP_INSIDE_BENCHMARK;6;5e11da6fcc94f9ffca2a3af2d0e37f591fccbccd
h2o-3;JMH_UNSINKED_VARIABLE;1;5e11da6fcc94f9ffca2a3af2d0e37f591fccbccd
gs-collections;JMH_DEAD_STORE_VARIABLE;251;fa8bf3e103689efa18bca2ab70203e71cde34b52
gs-collections;JMH_BENCHMARK_METHOD_FOUND;451;fa8bf3e103689efa18bca2ab70203e71cde34b52
gs-collections;JMH_UNSINKED_VARIABLE;106;fa8bf3e103689efa18bca2ab70203e71cde34b52
gs-collections;JMH_LOOP_INSIDE_BENCHMARK;114;fa8bf3e103689efa18bca2ab70203e71cde34b52
gs-collections;JMH_IGNORED_STATIC_METHOD_RETURN;13;fa8bf3e103689efa18bca2ab70203e71cde34b52
byte-buddy;JMH_BENCHMARK_METHOD_FOUND;39;85385dc21b1bf2374ea3f011ad37d52831f4d620
byte-buddy;JMH_UNSINKED_VARIABLE;4;85385dc21b1bf2374ea3f011ad37d52831f4d620
pinot;JMH_DEAD_STORE_VARIABLE;172;70010adad0be73a625cf37cecce1203fce927be6
pinot;JMH_BENCHMARK_METHOD_FOUND;31;70010adad0be73a625cf37cecce1203fce927be6
pinot;JMH_LOOP_INSIDE_BENCHMARK;31;70010adad0be73a625cf37cecce1203fce927be6
pinot;JMH_UNSAFELOOP_INSIDE_BENCHMARK;16;70010adad0be73a625cf37cecce1203fce927be6
pinot;JMH_UNSINKED_VARIABLE;7;70010adad0be73a625cf37cecce1203fce927be6
JCTools;JMH_DEAD_STORE_VARIABLE;152;72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
JCTools;JMH_BENCHMARK_METHOD_FOUND;92;72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
JCTools;JMH_UNSINKED_VARIABLE;26;72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
JCTools;JMH_LOOP_INSIDE_BENCHMARK;41;72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
JCTools;JMH_FIXTURE_USING_INVOCATION_SCOPE;2;72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
JCTools;JMH_UNSAFELOOP_INSIDE_BENCHMARK;1;72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
apollo;JMH_BENCHMARK_METHOD_FOUND;1;913cae482efaea1106e32e67b008bc884c283d48
apollo;JMH_LOOP_INSIDE_BENCHMARK;2;913cae482efaea1106e32e67b008bc884c283d48
apollo;JMH_UNSINKED_VARIABLE;1;913cae482efaea1106e32e67b008bc884c283d48
stagemonitor;JMH_BENCHMARK_METHOD_FOUND;6;744e78e582835ecfc566de6d8bd7e7b8ec455219
stagemonitor;JMH_LOOP_INSIDE_BENCHMARK;2;744e78e582835ecfc566de6d8bd7e7b8ec455219
java;JMH_BENCHMARK_METHOD_FOUND;2;c1db5fbdab10ef2919ec3b10680bb1639ad0b2e5
java;JMH_LOOP_INSIDE_BENCHMARK;2;c1db5fbdab10ef2919ec3b10680bb1639ad0b2e5
pushy;JMH_BENCHMARKMODE_SINGLESHOT;1;71812b4c170b5ff6742affbbe01b9d97b1c53815
pushy;JMH_BENCHMARK_METHOD_FOUND;2;71812b4c170b5ff6742affbbe01b9d97b1c53815
pushy;JMH_LOOP_INSIDE_BENCHMARK;1;71812b4c170b5ff6742affbbe01b9d97b1c53815
pushy;JMH_DEAD_STORE_VARIABLE;3;71812b4c170b5ff6742affbbe01b9d97b1c53815
RoaringBitmap;JMH_DEAD_STORE_VARIABLE;100;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_BENCHMARK_METHOD_FOUND;255;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_LOOP_INSIDE_BENCHMARK;121;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_UNSAFELOOP_INSIDE_BENCHMARK;47;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_UNSINKED_VARIABLE;95;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_STATE_FINAL_PRIMITIVE;7;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_IGNORED_STATIC_METHOD_RETURN;4;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_DEAD_STORE_VARIABLE;100;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_BENCHMARK_METHOD_FOUND;255;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_LOOP_INSIDE_BENCHMARK;121;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_UNSAFELOOP_INSIDE_BENCHMARK;47;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_UNSINKED_VARIABLE;95;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_STATE_FINAL_PRIMITIVE;7;760bc2d626c76cfc5a3ccc458796f7e42719d149
RoaringBitmap;JMH_IGNORED_STATIC_METHOD_RETURN;4;760bc2d626c76cfc5a3ccc458796f7e42719d149
rtree;JMH_BENCHMARK_METHOD_FOUND;42;ac5f2e4a2e470fb4bd9ee51935e1d5cdf7be9c1d
rtree;JMH_DEAD_STORE_VARIABLE;1;ac5f2e4a2e470fb4bd9ee51935e1d5cdf7be9c1d
commonmark-java;JMH_BENCHMARK_METHOD_FOUND;4;6101e8a6cf43bcb6dde29ca3ee7be1e07e2c5ed2
hppc;JMH_BENCHMARK_METHOD_FOUND;5;e359e9da358e846fcbffc64a765611df954ba3f6
hppc;JMH_BENCHMARKMODE_SINGLESHOT;3;e359e9da358e846fcbffc64a765611df954ba3f6
hppc;JMH_DEAD_STORE_VARIABLE;14;e359e9da358e846fcbffc64a765611df954ba3f6
es4j;JMH_BENCHMARK_METHOD_FOUND;4;34ce67b31b41cc9894410cb5e957968965b1e0b7
es4j;JMH_LOOP_INSIDE_BENCHMARK;1;34ce67b31b41cc9894410cb5e957968965b1e0b7
es4j;JMH_UNSINKED_VARIABLE;1;34ce67b31b41cc9894410cb5e957968965b1e0b7
pgjdbc;JMH_DEAD_STORE_VARIABLE;48;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_BENCHMARKMODE_SINGLESHOT;1;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_BENCHMARK_METHOD_FOUND;35;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_UNSINKED_VARIABLE;10;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_NOTFORKED_BENCHMARK;2;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_LOOP_INSIDE_BENCHMARK;18;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
logging-log4j2;JMH_DEAD_STORE_VARIABLE;2724;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_BENCHMARK_METHOD_FOUND;346;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_UNSINKED_VARIABLE;19;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_IGNORED_STATIC_METHOD_RETURN;5;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_BENCHMARKMODE_SINGLESHOT;5;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_LOOP_INSIDE_BENCHMARK;11;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_UNSAFELOOP_INSIDE_BENCHMARK;6;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_STATE_FINAL_PRIMITIVE;4;83d821d42906b7b73027dc4fa5e4180913213014
xodus;JMH_DEAD_STORE_VARIABLE;402;6cb98c0b61e6077f39492ce84be8270eee76b2b5
xodus;JMH_BENCHMARKMODE_SINGLESHOT;34;6cb98c0b61e6077f39492ce84be8270eee76b2b5
xodus;JMH_BENCHMARK_METHOD_FOUND;66;6cb98c0b61e6077f39492ce84be8270eee76b2b5
xodus;JMH_FIXTURE_USING_INVOCATION_SCOPE;18;6cb98c0b61e6077f39492ce84be8270eee76b2b5
xodus;JMH_LOOP_INSIDE_BENCHMARK;26;6cb98c0b61e6077f39492ce84be8270eee76b2b5
xodus;JMH_UNSINKED_VARIABLE;16;6cb98c0b61e6077f39492ce84be8270eee76b2b5
xodus;JMH_UNSAFELOOP_INSIDE_BENCHMARK;7;6cb98c0b61e6077f39492ce84be8270eee76b2b5
javaslang-circuitbreaker;JMH_DEAD_STORE_VARIABLE;587;4bc5037fd9795ab49d94c8d0e2aab0ff149f48a2
javaslang-circuitbreaker;JMH_BENCHMARK_METHOD_FOUND;17;4bc5037fd9795ab49d94c8d0e2aab0ff149f48a2
javaslang-circuitbreaker;JMH_DEAD_STORE_VARIABLE;587;4bc5037fd9795ab49d94c8d0e2aab0ff149f48a2
javaslang-circuitbreaker;JMH_BENCHMARK_METHOD_FOUND;17;4bc5037fd9795ab49d94c8d0e2aab0ff149f48a2
xstream;JMH_DEAD_STORE_VARIABLE;806;0a71b1edde842852f8ba01417188dcb75100286d
xstream;JMH_BENCHMARK_METHOD_FOUND;18;0a71b1edde842852f8ba01417188dcb75100286d
xstream;JMH_LOOP_INSIDE_BENCHMARK;1;0a71b1edde842852f8ba01417188dcb75100286d
rxjava-extras;JMH_BENCHMARK_METHOD_FOUND;1;a91d2ba7d454843250e0b0fce36084f9fb02a551
rxjava-extras;JMH_DEAD_STORE_VARIABLE;2;a91d2ba7d454843250e0b0fce36084f9fb02a551
airlift;JMH_DEAD_STORE_VARIABLE;21;38ad99bc73f4e2e23a5412ac79083fc363aa6285
airlift;JMH_BENCHMARK_METHOD_FOUND;6;38ad99bc73f4e2e23a5412ac79083fc363aa6285
airlift;JMH_LOOP_INSIDE_BENCHMARK;4;38ad99bc73f4e2e23a5412ac79083fc363aa6285
airlift;JMH_UNSINKED_VARIABLE;1;38ad99bc73f4e2e23a5412ac79083fc363aa6285
glowroot;JMH_DEAD_STORE_VARIABLE;1406;987a87e9f47d1f4fc0449bdc0ecb188096927edd
glowroot;JMH_BENCHMARK_METHOD_FOUND;5;987a87e9f47d1f4fc0449bdc0ecb188096927edd
glowroot;JMH_LOOP_INSIDE_BENCHMARK;3;987a87e9f47d1f4fc0449bdc0ecb188096927edd
glowroot;JMH_BENCHMARKMODE_SINGLESHOT;1;987a87e9f47d1f4fc0449bdc0ecb188096927edd
glowroot;JMH_IGNORED_STATIC_METHOD_RETURN;1;987a87e9f47d1f4fc0449bdc0ecb188096927edd
jenetics;JMH_BENCHMARK_METHOD_FOUND;47;d12b3360f180fcefcf20f3d6e9504bf9e8d9de9c
jenetics;JMH_DEAD_STORE_VARIABLE;268;d12b3360f180fcefcf20f3d6e9504bf9e8d9de9c
jenetics;JMH_LOOP_INSIDE_BENCHMARK;16;d12b3360f180fcefcf20f3d6e9504bf9e8d9de9c
jenetics;JMH_STATE_FINAL_PRIMITIVE;1;d12b3360f180fcefcf20f3d6e9504bf9e8d9de9c
jenetics;JMH_UNSAFELOOP_INSIDE_BENCHMARK;8;d12b3360f180fcefcf20f3d6e9504bf9e8d9de9c
geo;JMH_BENCHMARK_METHOD_FOUND;2;e90d2f406133cd9b60d54a3e6bdb7423d7fcce37
geo;JMH_IGNORED_STATIC_METHOD_RETURN;2;e90d2f406133cd9b60d54a3e6bdb7423d7fcce37
ohc;JMH_DEAD_STORE_VARIABLE;49;af47142711993a3eaaf3b496332c27e2b43454e4
ohc;JMH_BENCHMARK_METHOD_FOUND;8;af47142711993a3eaaf3b496332c27e2b43454e4
reveno;JMH_DEAD_STORE_VARIABLE;77;fc5fb289bfadd8cfeeca0e95b70234d4e6a40da4
reveno;JMH_BENCHMARK_METHOD_FOUND;1;fc5fb289bfadd8cfeeca0e95b70234d4e6a40da4
reactivesocket-java;JMH_BENCHMARK_METHOD_FOUND;7;3e89238d84d391a1c380d14edc1f044144136e7a
reactivesocket-java;JMH_LOOP_INSIDE_BENCHMARK;2;3e89238d84d391a1c380d14edc1f044144136e7a
reactivesocket-java;JMH_UNSINKED_VARIABLE;2;3e89238d84d391a1c380d14edc1f044144136e7a
mini2Dx;JMH_BENCHMARK_METHOD_FOUND;55;7ac7ec18bf55c860919ad3c62a5bcff2f9a48cc8
hpack;JMH_BENCHMARK_METHOD_FOUND;2;d58ac0c4dff6a228c4f93a8b31587392918a7a8e
hpack;JMH_UNSINKED_VARIABLE;2;d58ac0c4dff6a228c4f93a8b31587392918a7a8e
hpack;JMH_LOOP_INSIDE_BENCHMARK;3;d58ac0c4dff6a228c4f93a8b31587392918a7a8e
motif;JMH_BENCHMARK_METHOD_FOUND;4;33a72d79fcbac16c89f8c4b0567856f2442f59be
motif;JMH_DEAD_STORE_VARIABLE;1;33a72d79fcbac16c89f8c4b0567856f2442f59be
reactive-streams-commons;JMH_DEAD_STORE_VARIABLE;54;30e366f0f4172205060df81ad09f9f850ba8d539
reactive-streams-commons;JMH_BENCHMARK_METHOD_FOUND;157;30e366f0f4172205060df81ad09f9f850ba8d539
reactive-streams-commons;JMH_LOOP_INSIDE_BENCHMARK;9;30e366f0f4172205060df81ad09f9f850ba8d539
reactive-streams-commons;JMH_UNSINKED_VARIABLE;4;30e366f0f4172205060df81ad09f9f850ba8d539
reactive-streams-commons;JMH_IGNORED_STATIC_METHOD_RETURN;2;30e366f0f4172205060df81ad09f9f850ba8d539
jbender;JMH_BENCHMARK_METHOD_FOUND;1;d0aa989be2d0d15233c78201a0c501cbb3bf5aaf
jbender;JMH_IGNORED_STATIC_METHOD_RETURN;1;d0aa989be2d0d15233c78201a0c501cbb3bf5aaf
jbender;JMH_LOOP_INSIDE_BENCHMARK;1;d0aa989be2d0d15233c78201a0c501cbb3bf5aaf
bucket4j;JMH_BENCHMARK_METHOD_FOUND;9;a29e71d208589904611df56473fd08f8e8f20ab5
bucket4j;JMH_DEAD_STORE_VARIABLE;2;a29e71d208589904611df56473fd08f8e8f20ab5
gumtree;JMH_BENCHMARK_METHOD_FOUND;1;bdd631bea8b53203e7841cd528f01ae9299977ba
gumtree;JMH_UNSINKED_VARIABLE;1;bdd631bea8b53203e7841cd528f01ae9299977ba
sqlg;JMH_DEAD_STORE_VARIABLE;3;fac6d6537df69c3e4a05877bd63d6f569a2575f9
sqlg;JMH_BENCHMARK_METHOD_FOUND;10;fac6d6537df69c3e4a05877bd63d6f569a2575f9
sqlg;JMH_LOOP_INSIDE_BENCHMARK;6;fac6d6537df69c3e4a05877bd63d6f569a2575f9
sqlg;JMH_UNSINKED_VARIABLE;2;fac6d6537df69c3e4a05877bd63d6f569a2575f9
aircompressor;JMH_BENCHMARK_METHOD_FOUND;2;63319e2abb6a029b12bd2fffda22d004975d71ed
Trident;JMH_DEAD_STORE_VARIABLE;16;54a44513c60e116b37c84194e2ef9bbc77dfd291
Trident;JMH_BENCHMARK_METHOD_FOUND;8;54a44513c60e116b37c84194e2ef9bbc77dfd291
Trident;JMH_UNSINKED_VARIABLE;3;54a44513c60e116b37c84194e2ef9bbc77dfd291
parity;JMH_BENCHMARK_METHOD_FOUND;7;11042ccd7150fce1af7ba3069002fa2677a03217
parity;JMH_DEAD_STORE_VARIABLE;11;11042ccd7150fce1af7ba3069002fa2677a03217
template-benchmark;JMH_DEAD_STORE_VARIABLE;15;8b00e1fa38e097eeb108e205feb3a4f8a78bf6c2
template-benchmark;JMH_BENCHMARK_METHOD_FOUND;8;8b00e1fa38e097eeb108e205feb3a4f8a78bf6c2
autolink-java;JMH_BENCHMARK_METHOD_FOUND;1;2ad27952ca6722204954022d7e1d462ca239678f
injector;JMH_BENCHMARK_METHOD_FOUND;1;07ae7a9e742fdb54ecf80e00d243f05c1347861e
TridentSDK;JMH_BENCHMARK_METHOD_FOUND;1;c60da34d514127551fe05213e59522fbc416fb28
jmh-samples;JMH_DEAD_STORE_VARIABLE;47;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_BENCHMARK_METHOD_FOUND;19;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_LOOP_INSIDE_BENCHMARK;8;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_UNSAFELOOP_INSIDE_BENCHMARK;5;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_UNSINKED_VARIABLE;9;2dd70262e47bce32f9bf07723717505fbec1e332
jmh-samples;JMH_STATE_FINAL_PRIMITIVE;6;2dd70262e47bce32f9bf07723717505fbec1e332
completable-futures;JMH_BENCHMARK_METHOD_FOUND;4;de76239315d409b23cb8174af8013171acf1e7bf
completable-futures;JMH_LOOP_INSIDE_BENCHMARK;2;de76239315d409b23cb8174af8013171acf1e7bf
completable-futures;JMH_UNSINKED_VARIABLE;2;de76239315d409b23cb8174af8013171acf1e7bf
hashmapTest;JMH_DEAD_STORE_VARIABLE;121;55669a0c3ee1f9c2525580e4ace06e910d5972ec
hashmapTest;JMH_BENCHMARK_METHOD_FOUND;1;55669a0c3ee1f9c2525580e4ace06e910d5972ec
fixio;JMH_BENCHMARK_METHOD_FOUND;1;69d68a3e225390c6de19dd3581136a74fa1790d0
fixio;JMH_FIXTURE_USING_INVOCATION_SCOPE;1;69d68a3e225390c6de19dd3581136a74fa1790d0
unsafe;JMH_DEAD_STORE_VARIABLE;39;805f54e2a8aee905003329556135b6c4059b4418
unsafe;JMH_BENCHMARK_METHOD_FOUND;4;805f54e2a8aee905003329556135b6c4059b4418
notification;JMH_DEAD_STORE_VARIABLE;4;6a8e8aa54fb0f06d806f8f7cc826d1c1bd5cebf7
notification;JMH_BENCHMARK_METHOD_FOUND;6;6a8e8aa54fb0f06d806f8f7cc826d1c1bd5cebf7
notification;JMH_UNSINKED_VARIABLE;3;6a8e8aa54fb0f06d806f8f7cc826d1c1bd5cebf7
jvm-unsafe-utils;JMH_BENCHMARK_METHOD_FOUND;3;1b01a637df9e77f719fd8911ea921358e4d6c383
jvm-unsafe-utils;JMH_DEAD_STORE_VARIABLE;4;1b01a637df9e77f719fd8911ea921358e4d6c383
jvm-unsafe-utils;JMH_UNSINKED_VARIABLE;1;1b01a637df9e77f719fd8911ea921358e4d6c383
paleo;JMH_BENCHMARK_METHOD_FOUND;1;2867def58523861a628d28a1a6eed914aad35e36
paleo;JMH_UNSINKED_VARIABLE;1;2867def58523861a628d28a1a6eed914aad35e36
graph_processing;JMH_BENCHMARK_METHOD_FOUND;7;f3c38a47ecfff4ea037a4d086b509f2018c8e39a
yauaa;JMH_BENCHMARK_METHOD_FOUND;15;1b642ed2c01258b33bcef5a7bca487c45dc120b8
directory-kerby;JMH_DEAD_STORE_VARIABLE;53;0c3d0df2162c285990cda449ccb766edabdc2f0f
directory-kerby;JMH_BENCHMARK_METHOD_FOUND;2;0c3d0df2162c285990cda449ccb766edabdc2f0f
directory-kerby;JMH_UNSINKED_VARIABLE;1;0c3d0df2162c285990cda449ccb766edabdc2f0f
json-avro-converter;JMH_BENCHMARK_METHOD_FOUND;4;dcff6e958d0d7f42b9087b8cefa405b7e4d0b867
gorilla-tsc;JMH_BENCHMARK_METHOD_FOUND;4;f1a28ee3aed321b73311b0f73c3bc9814f4b23da
gorilla-tsc;JMH_LOOP_INSIDE_BENCHMARK;4;f1a28ee3aed321b73311b0f73c3bc9814f4b23da
gorilla-tsc;JMH_UNSINKED_VARIABLE;4;f1a28ee3aed321b73311b0f73c3bc9814f4b23da
zipkin-reporter-java;JMH_BENCHMARK_METHOD_FOUND;10;182399bb3a4fc0b690b6842d4889910a9fe02fec
zipkin-reporter-java;JMH_LOOP_INSIDE_BENCHMARK;4;182399bb3a4fc0b690b6842d4889910a9fe02fec
rxjava2-extras;JMH_BENCHMARK_METHOD_FOUND;10;e89899091cf8544375b236e69799b90508813bee
idea-gradle-dependencies-formatter;JMH_DEAD_STORE_VARIABLE;458;c1c65c54731f34285bfd8fe5d09fe94f2632fbac
idea-gradle-dependencies-formatter;JMH_BENCHMARK_METHOD_FOUND;1;c1c65c54731f34285bfd8fe5d09fe94f2632fbac
FieldMagic;JMH_BENCHMARK_METHOD_FOUND;3;ee55fc591b4285f368bd355fcacb24a984273c7d
FieldMagic;JMH_LOOP_INSIDE_BENCHMARK;1;ee55fc591b4285f368bd355fcacb24a984273c7d
oopsla15-artifact;JMH_DEAD_STORE_VARIABLE;167;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_BENCHMARKMODE_SINGLESHOT;5;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_BENCHMARK_METHOD_FOUND;213;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_STATE_FINAL_PRIMITIVE;2;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_LOOP_INSIDE_BENCHMARK;26;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_UNSINKED_VARIABLE;6;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_FIXTURE_USING_INVOCATION_SCOPE;13;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_IGNORED_STATIC_METHOD_RETURN;2;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_NOTFORKED_BENCHMARK;3;f6e37eeaab74146f68657b394b75863909b8fe2d
oopsla15-artifact;JMH_UNSAFELOOP_INSIDE_BENCHMARK;1;f6e37eeaab74146f68657b394b75863909b8fe2d
streamalg;JMH_BENCHMARK_METHOD_FOUND;34;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
streamalg;JMH_LOOP_INSIDE_BENCHMARK;5;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
streamalg;JMH_UNSAFELOOP_INSIDE_BENCHMARK;4;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
streamalg;JMH_UNSINKED_VARIABLE;23;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
entity-system-benchmarks;JMH_BENCHMARK_METHOD_FOUND;20;a6b6d57dff8b018f5a2fa0c15a5884964c9054d1
entity-system-benchmarks;JMH_DEAD_STORE_VARIABLE;40;a6b6d57dff8b018f5a2fa0c15a5884964c9054d1
cryptolib;JMH_DEAD_STORE_VARIABLE;12;3280a443195b3b4383de69642f706358d4c55d76
cryptolib;JMH_BENCHMARK_METHOD_FOUND;8;3280a443195b3b4383de69642f706358d4c55d76
cryptolib;JMH_FIXTURE_USING_INVOCATION_SCOPE;1;3280a443195b3b4383de69642f706358d4c55d76
cryptolib;JMH_BENCHMARKMODE_SINGLESHOT;1;3280a443195b3b4383de69642f706358d4c55d76
cryptolib;JMH_LOOP_INSIDE_BENCHMARK;5;3280a443195b3b4383de69642f706358d4c55d76
template-compiler;JMH_BENCHMARK_METHOD_FOUND;27;9efe9f142b89cbc57a00388d9280f140cac4841c
cache2k-benchmark;JMH_DEAD_STORE_VARIABLE;11;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_BENCHMARK_METHOD_FOUND;28;9592a3f9144e2ad2f398871f27045833ffd6cd04
